trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96826667,0.007917989,1830.5244,0.008969107,0.03082886,18.832476
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9681111,0.007918243,1830.4769,0.008969107,0.03082886,18.838037
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9679555,0.007918499,1830.4292,0.008969107,0.03082886,18.8436
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9678,0.00791875,1830.3816,0.008969107,0.03082886,18.849163
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96764445,0.007919002,1830.3341,0.008969107,0.03082886,18.854727
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9674889,0.007919256,1830.2864,0.008969107,0.03082886,18.860294
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9673333,0.007919504,1830.2385,0.008969107,0.03082886,18.865864
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96717775,0.007919751,1830.1907,0.008969107,0.03082886,18.871431
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96702224,0.007919997,1830.1434,0.008969107,0.03082886,18.877
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9668667,0.007920242,1830.0957,0.008969107,0.03082886,18.882578
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9667111,0.007920485,1830.0479,0.008969107,0.03082886,18.88815
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96655554,0.007920727,1830.0006,0.008969107,0.03082886,18.893724
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9664,0.007920967,1829.9529,0.008969107,0.03082886,18.899302
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96624446,0.007921207,1829.9052,0.008969107,0.03082886,18.904882
